time_unix, id, temperature_raw, temperature_celsius, humidity_raw, humidity_percent
1699317874, 10, 25332, 23.778381, 41239, 62.925720
1699317886, 10, 25331, 23.775864, 41258, 62.954712
1699317890, 10, 25334, 23.783417, 41251, 62.944031
1699317894, 10, 25335, 23.785934, 41202, 62.869263
1699317898, 10, 25336, 23.788452, 41215, 62.889099
1699317902, 10, 25343, 23.806076, 41242, 62.930298
