time_unix, id, temperature_raw, temperature_celsius, humidity_raw, humidity_percent
1695086947, 10, 26648, 27.091675, 30992, 47.290039
1695086948, 10, 26644, 27.081604, 31008, 47.314453
1695086949, 10, 26648, 27.091675, 31012, 47.320557
1695086950, 10, 26652, 27.101746, 30984, 47.277832
1695086951, 10, 26652, 27.101746, 30988, 47.283936
1695086952, 10, 26652, 27.101746, 31004, 47.308350
1695086953, 10, 26644, 27.081604, 31000, 47.302246
1695086954, 10, 26652, 27.101746, 30996, 47.296143
1695086955, 10, 26644, 27.081604, 31004, 47.308350
1695086956, 10, 26648, 27.091675, 30992, 47.290039
1695086957, 10, 26648, 27.091675, 31004, 47.308350
1695086958, 10, 26644, 27.081604, 31020, 47.332764
1695086969, 10, 26648, 27.091675, 31036, 47.357178
1695086970, 10, 26648, 27.091675, 31016, 47.326660
1695086971, 10, 26644, 27.081604, 30996, 47.296143
1695086972, 10, 26648, 27.091675, 31008, 47.314453
1695086973, 10, 26648, 27.091675, 31008, 47.314453
1695086974, 10, 26648, 27.091675, 31032, 47.351074
1695086975, 10, 26648, 27.091675, 31024, 47.338867
1695086976, 10, 26648, 27.091675, 31016, 47.326660
1695086977, 10, 26644, 27.081604, 31016, 47.326660
1695086978, 10, 26648, 27.091675, 31008, 47.314453
1695086979, 10, 26652, 27.101746, 31000, 47.302246
1695086980, 10, 26652, 27.101746, 31016, 47.326660
1695086981, 10, 26644, 27.081604, 31020, 47.332764
1695086982, 10, 26652, 27.101746, 31028, 47.344971
1695086983, 10, 26652, 27.101746, 31008, 47.314453
1695086984, 10, 26652, 27.101746, 31016, 47.326660
1695086985, 10, 26648, 27.091675, 31036, 47.357178
1695086986, 10, 26644, 27.081604, 31008, 47.314453
1695086987, 10, 26648, 27.091675, 31024, 47.338867
1695086988, 10, 26648, 27.091675, 31032, 47.351074
1695086989, 10, 26648, 27.091675, 31028, 47.344971
1695086990, 10, 26652, 27.101746, 31012, 47.320557
1695086991, 10, 26648, 27.091675, 31036, 47.357178
1695086992, 10, 26652, 27.101746, 31028, 47.344971
1695086994, 10, 26648, 27.091675, 31024, 47.338867
1695086995, 10, 26652, 27.101746, 31016, 47.326660
1695086996, 10, 26648, 27.091675, 31032, 47.351074
1695086997, 10, 26652, 27.101746, 31020, 47.332764
1695087008, 10, 26652, 27.101746, 30996, 47.296143
1695087009, 10, 26648, 27.091675, 31008, 47.314453
1695087010, 10, 26652, 27.101746, 31012, 47.320557
1695087011, 10, 26648, 27.091675, 31008, 47.314453
1695087012, 10, 26652, 27.101746, 31036, 47.357178
1695087013, 10, 26652, 27.101746, 31020, 47.332764
1695087014, 10, 26652, 27.101746, 31020, 47.332764
1695087015, 10, 26652, 27.101746, 30988, 47.283936
1695087016, 10, 26652, 27.101746, 31000, 47.302246
1695087017, 10, 26644, 27.081604, 30996, 47.296143
1695087018, 10, 26652, 27.101746, 31008, 47.314453
1695087019, 10, 26648, 27.091675, 30992, 47.290039
1695087020, 10, 26652, 27.101746, 30976, 47.265625
1695087021, 10, 26648, 27.091675, 31000, 47.302246
1695087022, 10, 26644, 27.081604, 30984, 47.277832
1695087023, 10, 26648, 27.091675, 31012, 47.320557
1695087024, 10, 26652, 27.101746, 30984, 47.277832
1695087025, 10, 26648, 27.091675, 30992, 47.290039
1695087026, 10, 26648, 27.091675, 31012, 47.320557
1695087027, 10, 26648, 27.091675, 30992, 47.290039
1695087028, 10, 26652, 27.101746, 30984, 47.277832
1695087029, 10, 26652, 27.101746, 30976, 47.265625
1695087030, 10, 26656, 27.111816, 31012, 47.320557
1695087031, 10, 26652, 27.101746, 30980, 47.271729
1695087032, 10, 26644, 27.081604, 30988, 47.283936
1695087033, 10, 26648, 27.091675, 31004, 47.308350
1695087034, 10, 26652, 27.101746, 31008, 47.314453
1695087035, 10, 26644, 27.081604, 31012, 47.320557
1695087045, 10, 26648, 27.091675, 31032, 47.351074
1695087046, 10, 26652, 27.101746, 31028, 47.344971
1695087047, 10, 26648, 27.091675, 31020, 47.332764
1695087048, 10, 26656, 27.111816, 31012, 47.320557
1695087049, 10, 26652, 27.101746, 31016, 47.326660
1695087050, 10, 26648, 27.091675, 31012, 47.320557
1695087051, 10, 26648, 27.091675, 31032, 47.351074
1695087052, 10, 26652, 27.101746, 31024, 47.338867
1695087053, 10, 26652, 27.101746, 31048, 47.375488
1695087054, 10, 26656, 27.111816, 31020, 47.332764
1695087055, 10, 26652, 27.101746, 31028, 47.344971
1695087056, 10, 26648, 27.091675, 31048, 47.375488
1695087057, 10, 26648, 27.091675, 31024, 47.338867
1695087058, 10, 26652, 27.101746, 31028, 47.344971
1695087059, 10, 26652, 27.101746, 31048, 47.375488
1695087060, 10, 26652, 27.101746, 31028, 47.344971
1695087061, 10, 26648, 27.091675, 31056, 47.387695
1695087062, 10, 26652, 27.101746, 31044, 47.369385
1695087063, 10, 26652, 27.101746, 31040, 47.363281
1695087064, 10, 26648, 27.091675, 31052, 47.381592
1695087065, 10, 26652, 27.101746, 31056, 47.387695
1695087066, 10, 26652, 27.101746, 31048, 47.375488
1695087067, 10, 26652, 27.101746, 31048, 47.375488
1695087068, 10, 26648, 27.091675, 31060, 47.393799
1695087069, 10, 26656, 27.111816, 31056, 47.387695
1695087070, 10, 26648, 27.091675, 31044, 47.369385
1695087071, 10, 26652, 27.101746, 31048, 47.375488
1695087072, 10, 26652, 27.101746, 31072, 47.412109
1695087083, 10, 26652, 27.101746, 31032, 47.351074
1695087084, 10, 26656, 27.111816, 31052, 47.381592
1695087085, 10, 26648, 27.091675, 31012, 47.320557
1695087086, 10, 26648, 27.091675, 31056, 47.387695
1695087087, 10, 26648, 27.091675, 31040, 47.363281
1695087088, 10, 26652, 27.101746, 31040, 47.363281
1695087089, 10, 26656, 27.111816, 31048, 47.375488
1695087090, 10, 26652, 27.101746, 31036, 47.357178
1695087091, 10, 26644, 27.081604, 31028, 47.344971
1695087092, 10, 26648, 27.091675, 31028, 47.344971
1695087093, 10, 26652, 27.101746, 31020, 47.332764
1695087094, 10, 26652, 27.101746, 31028, 47.344971
1695087095, 10, 26656, 27.111816, 31028, 47.344971
1695087096, 10, 26652, 27.101746, 31016, 47.326660
1695087097, 10, 26648, 27.091675, 31028, 47.344971
1695087098, 10, 26652, 27.101746, 30992, 47.290039
1695087099, 10, 26656, 27.111816, 30996, 47.296143
1695087100, 10, 26652, 27.101746, 31012, 47.320557
1695087101, 10, 26652, 27.101746, 31008, 47.314453
1695087102, 10, 26660, 27.121887, 31024, 47.338867
1695087103, 10, 26652, 27.101746, 31020, 47.332764
1695087104, 10, 26648, 27.091675, 31004, 47.308350
1695087105, 10, 26652, 27.101746, 31012, 47.320557
1695087106, 10, 26652, 27.101746, 31004, 47.308350
1695087107, 10, 26656, 27.111816, 31012, 47.320557
1695087108, 10, 26652, 27.101746, 31024, 47.338867
1695087109, 10, 26652, 27.101746, 30992, 47.290039
1695087110, 10, 26656, 27.111816, 30980, 47.271729
1695087121, 10, 26656, 27.111816, 31012, 47.320557
1695087122, 10, 26652, 27.101746, 31020, 47.332764
1695087123, 10, 26656, 27.111816, 31008, 47.314453
1695087124, 10, 26652, 27.101746, 31040, 47.363281
1695087125, 10, 26656, 27.111816, 31028, 47.344971
1695087126, 10, 26652, 27.101746, 31040, 47.363281
1695087127, 10, 26652, 27.101746, 31040, 47.363281
1695087128, 10, 26656, 27.111816, 31060, 47.393799
1695087129, 10, 26660, 27.121887, 31036, 47.357178
1695087130, 10, 26652, 27.101746, 31016, 47.326660
1695087131, 10, 26648, 27.091675, 31024, 47.338867
1695087132, 10, 26656, 27.111816, 31028, 47.344971
1695087133, 10, 26652, 27.101746, 31048, 47.375488
1695087134, 10, 26656, 27.111816, 31020, 47.332764
1695087135, 10, 26660, 27.121887, 31044, 47.369385
1695087136, 10, 26652, 27.101746, 31072, 47.412109
1695087137, 10, 26652, 27.101746, 31084, 47.430420
1695087138, 10, 26652, 27.101746, 31068, 47.406006
1695087139, 10, 26648, 27.091675, 31068, 47.406006
1695087140, 10, 26656, 27.111816, 31048, 47.375488
1695087141, 10, 26652, 27.101746, 31028, 47.344971
1695087142, 10, 26648, 27.091675, 31052, 47.381592
1695087143, 10, 26656, 27.111816, 31028, 47.344971
1695087144, 10, 26652, 27.101746, 31028, 47.344971
1695087145, 10, 26652, 27.101746, 31016, 47.326660
1695087146, 10, 26656, 27.111816, 31024, 47.338867
1695087147, 10, 26656, 27.111816, 31032, 47.351074
1695087148, 10, 26656, 27.111816, 31028, 47.344971
1695087160, 10, 26652, 27.101746, 31068, 47.406006
1695087161, 10, 26656, 27.111816, 31060, 47.393799
1695087162, 10, 26648, 27.091675, 31036, 47.357178
1695087163, 10, 26656, 27.111816, 31064, 47.399902
1695087164, 10, 26660, 27.121887, 31040, 47.363281
1695087165, 10, 26652, 27.101746, 31036, 47.357178
1695087166, 10, 26656, 27.111816, 31032, 47.351074
1695087167, 10, 26652, 27.101746, 31048, 47.375488
1695087168, 10, 26652, 27.101746, 31024, 47.338867
1695087169, 10, 26652, 27.101746, 31044, 47.369385
1695087170, 10, 26652, 27.101746, 31028, 47.344971
1695087171, 10, 26656, 27.111816, 31020, 47.332764
1695087172, 10, 26656, 27.111816, 31040, 47.363281
1695087173, 10, 26656, 27.111816, 31016, 47.326660
1695087174, 10, 26656, 27.111816, 31056, 47.387695
1695087175, 10, 26656, 27.111816, 31048, 47.375488
1695087176, 10, 26648, 27.091675, 31048, 47.375488
1695087177, 10, 26652, 27.101746, 31056, 47.387695
1695087178, 10, 26656, 27.111816, 31068, 47.406006
1695087179, 10, 26652, 27.101746, 31056, 47.387695
1695087180, 10, 26656, 27.111816, 31040, 47.363281
1695087181, 10, 26656, 27.111816, 31076, 47.418213
1695087182, 10, 26656, 27.111816, 31044, 47.369385
1695087183, 10, 26652, 27.101746, 31068, 47.406006
1695087184, 10, 26652, 27.101746, 31056, 47.387695
1695087185, 10, 26660, 27.121887, 31064, 47.399902
1695087186, 10, 26656, 27.111816, 31056, 47.387695
1695087198, 10, 26652, 27.101746, 31080, 47.424316
1695087199, 10, 26652, 27.101746, 31064, 47.399902
1695087200, 10, 26656, 27.111816, 31068, 47.406006
1695087201, 10, 26656, 27.111816, 31088, 47.436523
1695087202, 10, 26656, 27.111816, 31052, 47.381592
1695087203, 10, 26656, 27.111816, 31028, 47.344971
1695087204, 10, 26656, 27.111816, 31064, 47.399902
1695087205, 10, 26660, 27.121887, 31048, 47.375488
1695087206, 10, 26656, 27.111816, 31060, 47.393799
1695087207, 10, 26652, 27.101746, 31076, 47.418213
1695087208, 10, 26656, 27.111816, 31072, 47.412109
1695087209, 10, 26656, 27.111816, 31060, 47.393799
1695087210, 10, 26656, 27.111816, 31044, 47.369385
1695087211, 10, 26660, 27.121887, 31068, 47.406006
1695087212, 10, 26656, 27.111816, 31068, 47.406006
1695087213, 10, 26656, 27.111816, 31052, 47.381592
1695087214, 10, 26656, 27.111816, 31064, 47.399902
1695087215, 10, 26656, 27.111816, 31072, 47.412109
1695087216, 10, 26656, 27.111816, 31076, 47.418213
1695087217, 10, 26652, 27.101746, 31064, 47.399902
1695087218, 10, 26648, 27.091675, 31060, 47.393799
1695087219, 10, 26652, 27.101746, 31060, 47.393799
1695087220, 10, 26660, 27.121887, 31068, 47.406006
1695087221, 10, 26656, 27.111816, 31056, 47.387695
1695087222, 10, 26656, 27.111816, 31076, 47.418213
1695087223, 10, 26656, 27.111816, 31064, 47.399902
1695087224, 10, 26652, 27.101746, 31084, 47.430420
1695087225, 10, 26652, 27.101746, 31060, 47.393799
1695087235, 10, 26656, 27.111816, 31076, 47.418213
1695087236, 10, 26656, 27.111816, 31060, 47.393799
1695087238, 10, 26664, 27.131958, 31068, 47.406006
1695087239, 10, 26656, 27.111816, 31072, 47.412109
1695087240, 10, 26656, 27.111816, 31080, 47.424316
1695087241, 10, 26660, 27.121887, 31072, 47.412109
1695087242, 10, 26652, 27.101746, 31080, 47.424316
1695087243, 10, 26652, 27.101746, 31096, 47.448730
1695087244, 10, 26656, 27.111816, 31068, 47.406006
1695087245, 10, 26656, 27.111816, 31076, 47.418213
1695087246, 10, 26656, 27.111816, 31100, 47.454834
1695087247, 10, 26656, 27.111816, 31092, 47.442627
1695087248, 10, 26656, 27.111816, 31080, 47.424316
1695087249, 10, 26656, 27.111816, 31080, 47.424316
1695087250, 10, 26656, 27.111816, 31068, 47.406006
1695087251, 10, 26660, 27.121887, 31076, 47.418213
1695087252, 10, 26660, 27.121887, 31056, 47.387695
1695087253, 10, 26652, 27.101746, 31060, 47.393799
1695087254, 10, 26656, 27.111816, 31048, 47.375488
1695087255, 10, 26660, 27.121887, 31072, 47.412109
1695087256, 10, 26652, 27.101746, 31076, 47.418213
1695087257, 10, 26664, 27.131958, 31068, 47.406006
1695087277, 10, 26660, 27.121887, 31056, 47.387695
1695087278, 10, 26660, 27.121887, 31068, 47.406006
1695087279, 10, 26660, 27.121887, 31080, 47.424316
1695087280, 10, 26664, 27.131958, 31060, 47.393799
1695087281, 10, 26656, 27.111816, 31092, 47.442627
1695087282, 10, 26656, 27.111816, 31080, 47.424316
1695087283, 10, 26652, 27.101746, 31068, 47.406006
1695087284, 10, 26656, 27.111816, 31080, 47.424316
1695087285, 10, 26660, 27.121887, 31080, 47.424316
1695087286, 10, 26656, 27.111816, 31072, 47.412109
1695087287, 10, 26660, 27.121887, 31056, 47.387695
1695087288, 10, 26664, 27.131958, 31080, 47.424316
1695087289, 10, 26656, 27.111816, 31084, 47.430420
1695087290, 10, 26660, 27.121887, 31080, 47.424316
1695087291, 10, 26660, 27.121887, 31080, 47.424316
1695087293, 10, 26660, 27.121887, 31080, 47.424316
1695087294, 10, 26656, 27.111816, 31084, 47.430420
1695087295, 10, 26656, 27.111816, 31076, 47.418213
1695087296, 10, 26660, 27.121887, 31068, 47.406006
1695087297, 10, 26656, 27.111816, 31068, 47.406006
1695087298, 10, 26660, 27.121887, 31096, 47.448730
1695087299, 10, 26664, 27.131958, 31096, 47.448730
1695087300, 10, 26660, 27.121887, 31076, 47.418213
1695087301, 10, 26660, 27.121887, 31068, 47.406006
1695087302, 10, 26660, 27.121887, 31068, 47.406006
1695087331, 10, 26660, 27.121887, 31068, 47.406006
1695087332, 10, 26660, 27.121887, 31052, 47.381592
1695087333, 10, 26660, 27.121887, 31060, 47.393799
1695087334, 10, 26664, 27.131958, 31064, 47.399902
1695087335, 10, 26660, 27.121887, 31076, 47.418213
1695087336, 10, 26664, 27.131958, 31068, 47.406006
1695087337, 10, 26664, 27.131958, 31044, 47.369385
1695087338, 10, 26660, 27.121887, 31048, 47.375488
1695087339, 10, 26664, 27.131958, 31020, 47.332764
1695087340, 10, 26664, 27.131958, 31044, 47.369385
1695087341, 10, 26664, 27.131958, 31044, 47.369385
1695087342, 10, 26664, 27.131958, 31036, 47.357178
1695087343, 10, 26660, 27.121887, 31060, 47.393799
1695087344, 10, 26664, 27.131958, 31064, 47.399902
1695087345, 10, 26664, 27.131958, 31048, 47.375488
1695087346, 10, 26664, 27.131958, 31068, 47.406006
1695087347, 10, 26660, 27.121887, 31076, 47.418213
1695087348, 10, 26664, 27.131958, 31040, 47.363281
1695087349, 10, 26664, 27.131958, 31048, 47.375488
1695087350, 10, 26664, 27.131958, 31048, 47.375488
1695087351, 10, 26664, 27.131958, 31064, 47.399902
1695087352, 10, 26664, 27.131958, 31080, 47.424316
1695087353, 10, 26668, 27.142029, 31080, 47.424316
1695087354, 10, 26660, 27.121887, 31060, 47.393799
1695087355, 10, 26664, 27.131958, 31048, 47.375488
1695087356, 10, 26664, 27.131958, 31064, 47.399902
1695087357, 10, 26660, 27.121887, 31080, 47.424316
1695087358, 10, 26672, 27.152100, 31060, 47.393799
1695087369, 10, 26660, 27.121887, 31096, 47.448730
1695087370, 10, 26664, 27.131958, 31080, 47.424316
1695087371, 10, 26664, 27.131958, 31072, 47.412109
1695087372, 10, 26660, 27.121887, 31104, 47.460938
1695087373, 10, 26660, 27.121887, 31108, 47.467041
1695087374, 10, 26664, 27.131958, 31080, 47.424316
1695087375, 10, 26664, 27.131958, 31096, 47.448730
1695087376, 10, 26660, 27.121887, 31112, 47.473145
1695087377, 10, 26664, 27.131958, 31112, 47.473145
1695087378, 10, 26668, 27.142029, 31096, 47.448730
1695087379, 10, 26664, 27.131958, 31108, 47.467041
1695087380, 10, 26664, 27.131958, 31104, 47.460938
1695087381, 10, 26664, 27.131958, 31128, 47.497559
1695087382, 10, 26668, 27.142029, 31112, 47.473145
1695087383, 10, 26664, 27.131958, 31120, 47.485352
1695087384, 10, 26664, 27.131958, 31088, 47.436523
1695087385, 10, 26660, 27.121887, 31124, 47.491455
1695087386, 10, 26664, 27.131958, 31116, 47.479248
1695087387, 10, 26664, 27.131958, 31104, 47.460938
1695087388, 10, 26664, 27.131958, 31120, 47.485352
1695087389, 10, 26660, 27.121887, 31072, 47.412109
1695087390, 10, 26668, 27.142029, 31076, 47.418213
1695087391, 10, 26664, 27.131958, 31088, 47.436523
1695087392, 10, 26668, 27.142029, 31076, 47.418213
1695087393, 10, 26668, 27.142029, 31100, 47.454834
1695087394, 10, 26672, 27.152100, 31080, 47.424316
1695087395, 10, 26668, 27.142029, 31068, 47.406006
1695087396, 10, 26672, 27.152100, 31080, 47.424316
1695087407, 10, 26660, 27.121887, 31060, 47.393799
1695087408, 10, 26664, 27.131958, 31096, 47.448730
1695087409, 10, 26668, 27.142029, 31084, 47.430420
1695087410, 10, 26664, 27.131958, 31048, 47.375488
1695087411, 10, 26664, 27.131958, 31056, 47.387695
1695087412, 10, 26668, 27.142029, 31068, 47.406006
1695087413, 10, 26664, 27.131958, 31072, 47.412109
1695087414, 10, 26668, 27.142029, 31068, 47.406006
1695087415, 10, 26668, 27.142029, 31072, 47.412109
1695087416, 10, 26668, 27.142029, 31060, 47.393799
1695087417, 10, 26668, 27.142029, 31080, 47.424316
1695087418, 10, 26664, 27.131958, 31088, 47.436523
1695087419, 10, 26668, 27.142029, 31100, 47.454834
1695087420, 10, 26668, 27.142029, 31064, 47.399902
1695087421, 10, 26664, 27.131958, 31088, 47.436523
1695087422, 10, 26668, 27.142029, 31068, 47.406006
1695087423, 10, 26668, 27.142029, 31100, 47.454834
1695087424, 10, 26664, 27.131958, 31096, 47.448730
1695087425, 10, 26664, 27.131958, 31092, 47.442627
1695087426, 10, 26672, 27.152100, 31080, 47.424316
1695087427, 10, 26668, 27.142029, 31080, 47.424316
1695087428, 10, 26664, 27.131958, 31072, 47.412109
1695087429, 10, 26664, 27.131958, 31100, 47.454834
1695087430, 10, 26664, 27.131958, 31096, 47.448730
1695087431, 10, 26668, 27.142029, 31104, 47.460938
1695087432, 10, 26664, 27.131958, 31100, 47.454834
1695087433, 10, 26664, 27.131958, 31092, 47.442627
1695087434, 10, 26664, 27.131958, 31108, 47.467041
1695087445, 10, 26668, 27.142029, 31096, 47.448730
1695087446, 10, 26672, 27.152100, 31104, 47.460938
1695087447, 10, 26664, 27.131958, 31084, 47.430420
1695087448, 10, 26660, 27.121887, 31096, 47.448730
1695087449, 10, 26668, 27.142029, 31084, 47.430420
1695087450, 10, 26664, 27.131958, 31092, 47.442627
1695087451, 10, 26668, 27.142029, 31084, 47.430420
1695087453, 10, 26664, 27.131958, 31072, 47.412109
1695087454, 10, 26668, 27.142029, 31076, 47.418213
1695087455, 10, 26664, 27.131958, 31056, 47.387695
1695087456, 10, 26664, 27.131958, 31068, 47.406006
1695087457, 10, 26668, 27.142029, 31076, 47.418213
1695087458, 10, 26672, 27.152100, 31044, 47.369385
1695087459, 10, 26664, 27.131958, 31088, 47.436523
1695087460, 10, 26664, 27.131958, 31060, 47.393799
1695087461, 10, 26664, 27.131958, 31052, 47.381592
1695087462, 10, 26664, 27.131958, 31068, 47.406006
1695087463, 10, 26668, 27.142029, 31044, 47.369385
1695087464, 10, 26664, 27.131958, 31072, 47.412109
1695087465, 10, 26668, 27.142029, 31044, 47.369385
1695087466, 10, 26668, 27.142029, 31048, 47.375488
1695087467, 10, 26664, 27.131958, 31032, 47.351074
1695087468, 10, 26668, 27.142029, 31048, 47.375488
1695087469, 10, 26668, 27.142029, 31080, 47.424316
1695087470, 10, 26664, 27.131958, 31044, 47.369385
1695087471, 10, 26668, 27.142029, 31052, 47.381592
1695087472, 10, 26664, 27.131958, 31036, 47.357178
1695087484, 10, 26668, 27.142029, 31068, 47.406006
1695087485, 10, 26672, 27.152100, 31080, 47.424316
1695087486, 10, 26668, 27.142029, 31076, 47.418213
1695087487, 10, 26664, 27.131958, 31104, 47.460938
1695087488, 10, 26672, 27.152100, 31060, 47.393799
1695087489, 10, 26664, 27.131958, 31080, 47.424316
1695087490, 10, 26672, 27.152100, 31068, 47.406006
1695087491, 10, 26668, 27.142029, 31104, 47.460938
1695087492, 10, 26668, 27.142029, 31088, 47.436523
1695087493, 10, 26668, 27.142029, 31088, 47.436523
1695087494, 10, 26672, 27.152100, 31080, 47.424316
1695087495, 10, 26672, 27.152100, 31084, 47.430420
1695087496, 10, 26664, 27.131958, 31104, 47.460938
1695087497, 10, 26664, 27.131958, 31100, 47.454834
1695087498, 10, 26668, 27.142029, 31088, 47.436523
1695087499, 10, 26668, 27.142029, 31100, 47.454834
1695087501, 10, 26668, 27.142029, 31116, 47.479248
1695087502, 10, 26668, 27.142029, 31100, 47.454834
1695087503, 10, 26672, 27.152100, 31100, 47.454834
1695087504, 10, 26668, 27.142029, 31104, 47.460938
1695087505, 10, 26672, 27.152100, 31108, 47.467041
1695087506, 10, 26668, 27.142029, 31092, 47.442627
1695087507, 10, 26668, 27.142029, 31108, 47.467041
1695087508, 10, 26668, 27.142029, 31088, 47.436523
1695087509, 10, 26668, 27.142029, 31092, 47.442627
1695087510, 10, 26672, 27.152100, 31064, 47.399902
1695087511, 10, 26672, 27.152100, 31088, 47.436523
1695087512, 10, 26672, 27.152100, 31076, 47.418213
1695087523, 10, 26672, 27.152100, 31124, 47.491455
1695087524, 10, 26668, 27.142029, 31120, 47.485352
1695087525, 10, 26664, 27.131958, 31124, 47.491455
1695087526, 10, 26672, 27.152100, 31128, 47.497559
1695087527, 10, 26668, 27.142029, 31112, 47.473145
1695087528, 10, 26668, 27.142029, 31124, 47.491455
1695087529, 10, 26672, 27.152100, 31120, 47.485352
1695087530, 10, 26668, 27.142029, 31132, 47.503662
1695087531, 10, 26676, 27.162170, 31112, 47.473145
1695087532, 10, 26668, 27.142029, 31128, 47.497559
1695087533, 10, 26672, 27.152100, 31124, 47.491455
1695087534, 10, 26672, 27.152100, 31124, 47.491455
1695087535, 10, 26668, 27.142029, 31132, 47.503662
1695087536, 10, 26672, 27.152100, 31124, 47.491455
1695087537, 10, 26668, 27.142029, 31112, 47.473145
1695087538, 10, 26672, 27.152100, 31076, 47.418213
1695087539, 10, 26668, 27.142029, 31120, 47.485352
1695087540, 10, 26668, 27.142029, 31104, 47.460938
1695087541, 10, 26672, 27.152100, 31080, 47.424316
1695087542, 10, 26676, 27.162170, 31076, 47.418213
1695087543, 10, 26672, 27.152100, 31088, 47.436523
1695087544, 10, 26672, 27.152100, 31076, 47.418213
1695087545, 10, 26668, 27.142029, 31068, 47.406006
1695087547, 10, 26672, 27.152100, 31080, 47.424316
1695087548, 10, 26668, 27.142029, 31088, 47.436523
1695087549, 10, 26676, 27.162170, 31084, 47.430420
1695087550, 10, 26668, 27.142029, 31116, 47.479248
1695087561, 10, 26672, 27.152100, 31092, 47.442627
1695087562, 10, 26672, 27.152100, 31080, 47.424316
1695087563, 10, 26668, 27.142029, 31120, 47.485352
1695087564, 10, 26676, 27.162170, 31088, 47.436523
1695087565, 10, 26672, 27.152100, 31096, 47.448730
1695087566, 10, 26668, 27.142029, 31108, 47.467041
1695087567, 10, 26672, 27.152100, 31112, 47.473145
1695087568, 10, 26664, 27.131958, 31116, 47.479248
1695087569, 10, 26676, 27.162170, 31096, 47.448730
1695087570, 10, 26676, 27.162170, 31128, 47.497559
1695087571, 10, 26672, 27.152100, 31116, 47.479248
1695087572, 10, 26668, 27.142029, 31136, 47.509766
1695087573, 10, 26672, 27.152100, 31128, 47.497559
1695087574, 10, 26672, 27.152100, 31108, 47.467041
1695087575, 10, 26676, 27.162170, 31100, 47.454834
1695087576, 10, 26676, 27.162170, 31104, 47.460938
1695087577, 10, 26672, 27.152100, 31136, 47.509766
1695087578, 10, 26680, 27.172241, 31140, 47.515869
1695087579, 10, 26672, 27.152100, 31100, 47.454834
1695087580, 10, 26680, 27.172241, 31136, 47.509766
1695087581, 10, 26668, 27.142029, 31104, 47.460938
1695087582, 10, 26672, 27.152100, 31120, 47.485352
1695087583, 10, 26672, 27.152100, 31152, 47.534180
1695087584, 10, 26672, 27.152100, 31128, 47.497559
1695087585, 10, 26672, 27.152100, 31132, 47.503662
1695087586, 10, 26672, 27.152100, 31136, 47.509766
1695087587, 10, 26676, 27.162170, 31128, 47.497559
1695087588, 10, 26672, 27.152100, 31144, 47.521973
1695087600, 10, 26672, 27.152100, 31124, 47.491455
1695087601, 10, 26676, 27.162170, 31128, 47.497559
1695087602, 10, 26672, 27.152100, 31124, 47.491455
1695087603, 10, 26672, 27.152100, 31108, 47.467041
1695087604, 10, 26672, 27.152100, 31120, 47.485352
1695087605, 10, 26676, 27.162170, 31112, 47.473145
