time_unix, id, temperature_raw, temperature_celsius, humidity_raw, humidity_percent
1695088392, 10, 26724, 27.283020, 31128, 47.497559
1695088393, 10, 26720, 27.272949, 31140, 47.515869
1695088394, 10, 26716, 27.262878, 31128, 47.497559
1695088395, 10, 26724, 27.283020, 31124, 47.491455
1695088396, 10, 26720, 27.272949, 31144, 47.521973
1695088397, 10, 26724, 27.283020, 31160, 47.546387
1695088398, 10, 26716, 27.262878, 31148, 47.528076
1695088399, 10, 26720, 27.272949, 31144, 47.521973
1695088410, 10, 26720, 27.272949, 31152, 47.534180
1695088411, 10, 26720, 27.272949, 31164, 47.552490
1695088412, 10, 26724, 27.283020, 31176, 47.570801
1695088413, 10, 26716, 27.262878, 31152, 47.534180
1695088414, 10, 26720, 27.272949, 31152, 47.534180
1695088415, 10, 26716, 27.262878, 31148, 47.528076
1695088416, 10, 26716, 27.262878, 31128, 47.497559
1695088417, 10, 26720, 27.272949, 31152, 47.534180
1695088418, 10, 26720, 27.272949, 31176, 47.570801
1695088419, 10, 26720, 27.272949, 31148, 47.528076
1695088420, 10, 26716, 27.262878, 31136, 47.509766
1695088421, 10, 26720, 27.272949, 31128, 47.497559
1695088422, 10, 26728, 27.293091, 31144, 47.521973
1695088423, 10, 26720, 27.272949, 31144, 47.521973
1695088424, 10, 26716, 27.262878, 31148, 47.528076
1695088425, 10, 26716, 27.262878, 31160, 47.546387
1695088426, 10, 26720, 27.272949, 31152, 47.534180
1695088427, 10, 26720, 27.272949, 31164, 47.552490
1695088428, 10, 26720, 27.272949, 31112, 47.473145
1695088429, 10, 26716, 27.262878, 31148, 47.528076
1695088430, 10, 26720, 27.272949, 31160, 47.546387
1695088431, 10, 26720, 27.272949, 31140, 47.515869
1695088432, 10, 26720, 27.272949, 31140, 47.515869
1695088433, 10, 26720, 27.272949, 31116, 47.479248
1695088434, 10, 26724, 27.283020, 31148, 47.528076
1695088435, 10, 26720, 27.272949, 31140, 47.515869
1695088436, 10, 26720, 27.272949, 31128, 47.497559
1695088449, 10, 26720, 27.272949, 31144, 47.521973
1695088450, 10, 26720, 27.272949, 31164, 47.552490
1695088451, 10, 26720, 27.272949, 31172, 47.564697
1695088452, 10, 26724, 27.283020, 31164, 47.552490
1695088453, 10, 26716, 27.262878, 31168, 47.558594
1695088454, 10, 26720, 27.272949, 31160, 47.546387
1695088455, 10, 26720, 27.272949, 31128, 47.497559
1695088456, 10, 26724, 27.283020, 31160, 47.546387
1695088457, 10, 26724, 27.283020, 31140, 47.515869
1695088458, 10, 26720, 27.272949, 31140, 47.515869
1695088459, 10, 26720, 27.272949, 31152, 47.534180
1695088460, 10, 26724, 27.283020, 31164, 47.552490
1695088461, 10, 26720, 27.272949, 31160, 47.546387
1695088462, 10, 26716, 27.262878, 31148, 47.528076
1695088463, 10, 26728, 27.293091, 31128, 47.497559
1695088464, 10, 26724, 27.283020, 31144, 47.521973
1695088465, 10, 26724, 27.283020, 31144, 47.521973
1695088466, 10, 26720, 27.272949, 31136, 47.509766
1695088467, 10, 26720, 27.272949, 31124, 47.491455
1695088468, 10, 26720, 27.272949, 31132, 47.503662
1695088469, 10, 26724, 27.283020, 31140, 47.515869
1695088470, 10, 26724, 27.283020, 31156, 47.540283
1695088471, 10, 26720, 27.272949, 31152, 47.534180
1695088472, 10, 26728, 27.293091, 31120, 47.485352
1695088473, 10, 26724, 27.283020, 31136, 47.509766
1695088474, 10, 26728, 27.293091, 31116, 47.479248
1695088475, 10, 26720, 27.272949, 31116, 47.479248
1695088476, 10, 26728, 27.293091, 31124, 47.491455
1695088487, 10, 26720, 27.272949, 31144, 47.521973
1695088488, 10, 26724, 27.283020, 31136, 47.509766
1695088489, 10, 26724, 27.283020, 31140, 47.515869
1695088490, 10, 26724, 27.283020, 31148, 47.528076
1695088491, 10, 26724, 27.283020, 31140, 47.515869
1695088492, 10, 26728, 27.293091, 31124, 47.491455
1695088493, 10, 26724, 27.283020, 31132, 47.503662
1695088494, 10, 26728, 27.293091, 31132, 47.503662
1695088495, 10, 26728, 27.293091, 31116, 47.479248
1695088496, 10, 26724, 27.283020, 31120, 47.485352
1695088497, 10, 26720, 27.272949, 31120, 47.485352
1695088498, 10, 26724, 27.283020, 31120, 47.485352
1695088499, 10, 26724, 27.283020, 31124, 47.491455
1695088500, 10, 26724, 27.283020, 31156, 47.540283
1695088501, 10, 26728, 27.293091, 31156, 47.540283
1695088502, 10, 26728, 27.293091, 31180, 47.576904
1695088503, 10, 26724, 27.283020, 31180, 47.576904
1695088504, 10, 26728, 27.293091, 31196, 47.601318
1695088505, 10, 26724, 27.283020, 31204, 47.613525
1695088506, 10, 26728, 27.293091, 31188, 47.589111
1695088507, 10, 26724, 27.283020, 31180, 47.576904
1695088508, 10, 26724, 27.283020, 31172, 47.564697
1695088509, 10, 26720, 27.272949, 31176, 47.570801
1695088510, 10, 26724, 27.283020, 31176, 47.570801
1695088511, 10, 26724, 27.283020, 31180, 47.576904
1695088512, 10, 26720, 27.272949, 31180, 47.576904
1695088513, 10, 26728, 27.293091, 31168, 47.558594
1695088514, 10, 26728, 27.293091, 31192, 47.595215
1695088524, 10, 26724, 27.283020, 31144, 47.521973
1695088525, 10, 26728, 27.293091, 31148, 47.528076
1695088527, 10, 26728, 27.293091, 31168, 47.558594
